timestamp,location_id,price,demand,occupancy_rate
2016-10-04 07:59:00,1312,10.97,0.19604651162790698,0.31007751937984496
2016-10-04 07:59:00,9184,11.09,0.2217471378795421,0.35291189646590343
2016-10-04 07:59:00,2624,10.79,0.15936170212765954,0.24893617021276596
2016-10-04 07:59:00,6560,11.54,0.31804123711340204,0.51340206185567
2016-10-04 07:59:00,0,10.22,0.043431542461005196,0.10571923743500866
2016-10-04 07:59:00,13120,10.61,0.12174668028600615,0.18624446714334356
2016-10-04 08:25:00,1313,11.03,0.21000000000000002,0.3333333333333333
2016-10-04 08:25:00,7873,11.2,0.24391304347826087,0.3898550724637681
2016-10-04 08:25:00,13121,10.72,0.14585291113381,0.22642151855635
2016-10-04 08:25:00,2625,11.0,0.20212765957446804,0.3702127659574468
2016-10-04 08:25:00,14433,11.12,0.22694402420574883,0.3615733736762481
2016-10-04 08:25:00,1,10.23,0.04655112651646447,0.11091854419410745
2016-10-04 08:25:00,6561,11.64,0.3403092783505155,0.5505154639175258
2016-10-04 08:25:00,3937,11.2,0.24375545851528385,0.4395924308588064
2016-10-04 08:59:00,1314,11.23,0.2503100775193799,0.4005167958656331
2016-10-04 08:59:00,14434,11.34,0.2750983358547655,0.3918305597579425
2016-10-04 08:59:00,17058,11.5,0.309375,0.49895833333333334
2016-10-04 08:59:00,10498,10.39,0.0791402069211559,0.11523367820192651
2016-10-04 08:59:00,9186,11.31,0.26803882528621203,0.4300647088103534
2016-10-04 08:59:00,7874,11.9,0.4008695652173913,0.6014492753623188
2016-10-04 08:59:00,2626,11.7,0.35340425531914893,0.5723404255319149
2016-10-04 08:59:00,5250,11.13,0.23049999999999998,0.3675
2016-10-04 08:59:00,3938,11.51,0.3121834061135371,0.5036390101892285
2016-10-04 08:59:00,2,10.46,0.09318890814558058,0.1386481802426343
2016-10-04 08:59:00,11810,11.55,0.32012104043265516,0.516868400721092
2016-10-04 08:59:00,6562,11.7,0.35391752577319585,0.5731958762886598
2016-10-04 09:32:00,17059,11.86,0.3903125,0.5838541666666667
2016-10-04 09:32:00,14435,11.49,0.3077760968229954,0.4462934947049924
2016-10-04 09:32:00,2627,12.26,0.4880851063829787,0.7468085106382979
2016-10-04 09:32:00,3,10.6,0.12126516464471403,0.1854419410745234
2016-10-04 09:32:00,7875,12.19,0.47086956521739126,0.7681159420289855
2016-10-04 09:32:00,15747,11.08,0.22021269738962296,0.30035449564937156
2016-10-04 09:32:00,1315,11.58,0.32627906976744186,0.5271317829457365
2016-10-04 09:32:00,5251,11.39,0.28600000000000003,0.46
2016-10-04 09:59:00,7876,12.43,0.5317391304347825,0.8695652173913043
2016-10-04 09:59:00,9188,11.82,0.381065206570433,0.5684420109507218
2016-10-04 09:59:00,10500,10.7,0.14189083125222973,0.1698180520870496
2016-10-04 09:59:00,2628,12.38,0.5168085106382978,0.8446808510638298
2016-10-04 09:59:00,17060,12.03,0.43187499999999995,0.653125
2016-10-04 09:59:00,11812,12.2,0.4729642029358743,0.7216070048931239
2016-10-04 09:59:00,13124,11.35,0.2775893769152196,0.39598229485869935
2016-10-04 09:59:00,14436,11.63,0.33818456883509834,0.4969742813918306
2016-10-04 09:59:00,5252,11.59,0.32899999999999996,0.5316666666666666
2016-10-04 10:26:00,17061,12.25,0.48374999999999996,0.6895833333333333
2016-10-04 10:26:00,10501,10.9,0.1823795932929005,0.1872993221548341
2016-10-04 10:26:00,11813,12.57,0.5689672933298995,0.7816121555498327
2016-10-04 10:26:00,14437,11.75,0.3645083207261724,0.5408472012102874
2016-10-04 10:26:00,3941,12.55,0.5628820960698689,0.7714701601164483
2016-10-04 10:26:00,7877,12.78,0.6282608695652173,0.9304347826086956
2016-10-04 10:26:00,1317,12.11,0.4493023255813953,0.6821705426356589
2016-10-04 10:26:00,15749,11.41,0.2908185626812762,0.368030937802127
2016-10-04 10:26:00,5,11.1,0.22405545927209708,0.30675909878682844
2016-10-04 10:59:00,10502,10.95,0.19286835533357116,0.20478059222261863
2016-10-04 10:59:00,2630,13.07,0.7146808510638296,0.9744680851063829
2016-10-04 10:59:00,1318,12.49,0.5475193798449611,0.7958656330749354
2016-10-04 10:59:00,6,11.72,0.35772963604852687,0.37954939341421146
2016-10-04 10:59:00,6566,12.65,0.5889690721649483,0.7649484536082474
2016-10-04 10:59:00,5254,12.05,0.4345,0.6075
2016-10-04 10:59:00,11814,12.75,0.6196729332989955,0.816121555498326
2016-10-04 10:59:00,17062,12.44,0.5334374999999999,0.7223958333333333
2016-10-04 10:59:00,14438,12.02,0.42900151285930405,0.5983358547655068
2016-10-04 11:25:00,11815,12.88,0.6577079577646149,0.829513262941025
2016-10-04 11:25:00,7879,13.07,0.7143478260869565,0.9739130434782609
2016-10-04 11:25:00,9191,12.52,0.5552862120457939,0.7088103534096566
2016-10-04 11:25:00,6567,12.76,0.6214432989690721,0.7690721649484537
2016-10-04 11:25:00,2631,13.0,0.6923404255319149,0.9872340425531915
2016-10-04 11:25:00,14439,12.2,0.47216338880484116,0.6202723146747352
2016-10-04 11:25:00,10503,11.11,0.2258651444880485,0.2097752408134142
2016-10-04 11:25:00,7,11.71,0.3568457538994801,0.42807625649913345
2016-10-04 11:25:00,13127,11.94,0.40967313585291115,0.46612189308818525
2016-10-04 11:25:00,5255,12.24,0.4825,0.6375
2016-10-04 11:25:00,1319,12.69,0.6023255813953489,0.8372093023255814
2016-10-04 11:25:00,3943,12.78,0.6275109170305676,0.8791848617176128
2016-10-04 11:59:00,14440,12.57,0.5694251134644477,0.632375189107413
2016-10-04 11:59:00,8,11.77,0.3693240901213171,0.4488734835355286
2016-10-04 11:59:00,11816,12.9,0.6618799896986866,0.836466649497811
2016-10-04 11:59:00,5256,12.37,0.5154999999999998,0.6425
2016-10-04 11:59:00,17064,12.62,0.5821874999999999,0.7536458333333333
2016-10-04 11:59:00,10504,11.13,0.22950410274705674,0.21584017124509455
2016-10-04 11:59:00,7880,13.17,0.7486956521739129,0.981159420289855
2016-10-04 12:29:00,5257,12.72,0.6094999999999999,0.6491666666666667
2016-10-04 12:29:00,15753,12.31,0.5007895584917821,0.41798259748630356
2016-10-04 12:29:00,7881,13.36,0.8139130434782609,0.9898550724637681
2016-10-04 12:29:00,9193,13.0,0.6932055749128919,0.7386759581881533
2016-10-04 12:29:00,1321,13.05,0.707829457364341,0.8630490956072352
2016-10-04 12:29:00,10505,11.68,0.3492900463788798,0.21548341063146628
2016-10-04 12:29:00,2633,13.27,0.7823404255319149,0.9872340425531915
2016-10-04 12:29:00,11817,13.18,0.7523435488024723,0.8372392480041205
2016-10-04 13:02:00,3946,13.02,0.6985589519650655,0.9475982532751092
2016-10-04 13:02:00,2634,13.25,0.7746808510638297,0.9744680851063829
2016-10-04 13:02:00,10,12.07,0.43972270363951477,0.4662045060658579
2016-10-04 13:29:00,5259,12.35,0.5089999999999999,0.6316666666666667
2016-10-04 13:29:00,10507,11.38,0.28436674991080985,0.20727791651801641
2016-10-04 13:29:00,15755,12.05,0.43614888817273606,0.4102481469545601
2016-10-04 14:02:00,2636,12.82,0.6393617021276595,0.948936170212766
2016-10-04 14:02:00,10508,10.95,0.19329646806992506,0.20549411344987514
2016-10-04 14:02:00,7884,12.98,0.6856521739130435,0.9260869565217391
2016-10-04 14:02:00,14444,12.07,0.4398940998487141,0.6164901664145235
2016-10-04 14:02:00,15756,11.66,0.3440219142765066,0.40670319046084435
2016-10-04 14:02:00,17068,12.49,0.5468749999999999,0.7447916666666666
2016-10-04 14:02:00,3948,12.98,0.6863318777292575,0.9272197962154294
2016-10-04 14:02:00,1324,12.63,0.5847286821705425,0.8578811369509044
2016-10-04 14:02:00,5260,12.23,0.4785,0.6308333333333334
2016-10-04 14:29:00,10509,10.94,0.18987156617909384,0.19978594363182306
2016-10-04 14:29:00,13133,11.77,0.3692543411644535,0.44875723527408923
2016-10-04 14:29:00,17069,12.38,0.5165624999999999,0.7442708333333333
2016-10-04 14:57:00,6574,12.34,0.5079381443298968,0.7298969072164948
2016-10-04 14:57:00,17070,12.43,0.5315624999999999,0.7192708333333333
2016-10-04 14:57:00,1326,12.49,0.545968992248062,0.7932816537467701
2016-10-04 14:57:00,14,11.18,0.23965337954939342,0.3327556325823224
2016-10-04 14:57:00,13134,11.98,0.4188355464759959,0.4313925774599932
2016-10-04 15:30:00,2639,12.56,0.5646808510638297,0.874468085106383
2016-10-04 15:30:00,6575,12.14,0.4581443298969072,0.6969072164948453
2016-10-04 15:30:00,17071,12.09,0.44625,0.6770833333333334
2016-10-04 15:30:00,7887,12.37,0.5152173913043478,0.8420289855072464
2016-10-04 15:30:00,5263,11.81,0.37899999999999995,0.565
2016-10-04 15:30:00,3951,12.46,0.5395633187772925,0.8326055312954876
2016-10-04 15:30:00,15,10.9,0.18157712305025991,0.28596187175043325
2016-10-04 15:30:00,10511,10.59,0.1193828041384231,0.18230467356403854
2016-10-04 15:30:00,15759,11.26,0.2579181437318724,0.3631969062197873
2016-10-04 15:30:00,1327,12.17,0.4658139534883721,0.7596899224806202
2016-10-04 16:04:00,11824,11.99,0.42040432655163534,0.6840072109193922
2016-10-04 16:04:00,2640,12.39,0.5199999999999999,0.8
2016-10-04 16:04:00,6576,11.91,0.40216494845360823,0.6536082474226804
2016-10-04 16:04:00,3952,12.26,0.4862882096069869,0.7438136826783115
2016-10-04 16:04:00,13136,11.31,0.2690091930541369,0.38168198842356144
2016-10-04 16:31:00,7889,11.96,0.4152173913043478,0.6753623188405797
2016-10-04 16:31:00,5265,11.42,0.2925,0.4708333333333333
2016-10-04 16:31:00,1329,11.86,0.3898449612403101,0.6330749354005168
2016-10-04 16:31:00,3953,11.99,0.42135371179039305,0.6855895196506551
2016-10-04 16:31:00,14449,11.41,0.29048411497730714,0.46747352496217853
2016-10-04 16:31:00,11825,11.92,0.40451197527684774,0.6075199587947463
2016-10-05 07:57:00,9202,11.13,0.22951219512195126,0.36585365853658536
2016-10-05 07:57:00,10514,10.31,0.0626578665715305,0.08776311095255084
2016-10-05 07:57:00,18,10.18,0.0361525129982669,0.09358752166377816
2016-10-05 07:57:00,3954,11.25,0.2562882096069869,0.4104803493449782
2016-10-05 07:57:00,15762,10.67,0.13568482114083147,0.20947470190138576
2016-10-05 07:57:00,13138,10.65,0.13134831460674157,0.20224719101123595
